"Timestamp";"Vetronaviglio.F01#Energia attiva nel carico#kWh";"Vetronaviglio.F02#Energia attiva nel carico#kWh";"Vetronaviglio.F03#Energia attiva nel carico#kWh";"Vetronaviglio.F04#Energia attiva nel carico#kWh";"Vetronaviglio.F05#Energia attiva nel carico#kWh";"Vetronaviglio.F06#Energia attiva nel carico#kWh";"Vetronaviglio.F07#Energia attiva nel carico#kWh";"Vetronaviglio.F08#Energia attiva nel carico#kWh";"Vetronaviglio.F09#Energia attiva nel carico#kWh";"Vetronaviglio.F10#Energia attiva nel carico#kWh";"Vetronaviglio.F11#Energia attiva nel carico#kWh";"Vetronaviglio.ISOLA1#Energia attiva nel carico#kWh";"Vetronaviglio.M1030#Energia attiva nel carico#kWh";"Vetronaviglio.M1050#Energia attiva nel carico#kWh";"Vetronaviglio.MG5#Energia attiva nel carico#kWh";"Vetronaviglio.MG6#Energia attiva nel carico#kWh";"Vetronaviglio.MG7#Energia attiva nel carico#kWh";"Vetronaviglio.MG8#Energia attiva nel carico#kWh";"Vetronaviglio.MMAN#Energia attiva nel carico#kWh";"Vetronaviglio.MP1#Energia attiva nel carico#kWh";"Vetronaviglio.MP2#Energia attiva nel carico#kWh";"Vetronaviglio.MP3#Energia attiva nel carico#kWh";"Vetronaviglio.MP4#Energia attiva nel carico#kWh";"Vetronaviglio.Sycma#Energia attiva nel carico#kWh";"Vetronaviglio.TMPM2_TMPMI#Energia attiva nel carico#kWh";"Vetronaviglio.TMPMA1#Energia attiva nel carico#kWh";"Vetronaviglio.TROV#Energia attiva nel carico#kWh"
2026-01-01 00:05:00;4691,07;5728,4;7698,84;109192,43;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 00:10:00;4691,07;5728,4;7698,84;109192,43;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 00:15:00;4691,07;5728,4;7698,84;109192,44;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 00:20:00;4691,07;5728,4;7698,84;109192,44;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 00:25:00;4691,07;5728,4;7698,84;109192,44;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 00:30:00;4691,07;5728,4;7698,84;109192,44;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 00:35:00;4691,07;5728,4;7698,84;109192,45;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 00:40:00;4691,07;5728,4;7698,84;109192,45;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 00:45:00;4691,07;5728,4;7698,84;109192,45;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 00:50:00;4691,07;5728,4;7698,84;109192,45;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 00:55:00;4691,07;5728,4;7698,84;109192,46;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 01:00:00;4691,07;5728,4;7698,84;109192,46;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 01:05:00;4691,07;5728,4;7698,84;109192,46;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 01:10:00;4691,07;5728,4;7698,84;109192,46;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 01:15:00;4691,07;5728,4;7698,84;109192,47;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 01:20:00;4691,07;5728,4;7698,84;109192,47;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 01:25:00;4691,07;5728,4;7698,84;109192,47;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 01:30:00;4691,07;5728,4;7698,84;109192,47;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 01:35:00;4691,07;5728,4;7698,84;109192,48;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 01:40:00;4691,07;5728,4;7698,84;109192,48;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 01:45:00;4691,07;5728,4;7698,84;109192,48;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 01:50:00;4691,07;5728,4;7698,84;109192,48;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 01:55:00;4691,07;5728,4;7698,84;109192,49;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 02:00:00;4691,07;5728,4;7698,84;109192,49;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 02:05:00;4691,07;5728,4;7698,84;109192,49;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 02:10:00;4691,07;5728,4;7698,84;109192,49;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 02:15:00;4691,07;5728,4;7698,84;109192,5;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 02:20:00;4691,07;5728,4;7698,84;109192,5;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 02:25:00;4691,07;5728,4;7698,84;109192,5;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 02:30:00;4691,07;5728,4;7698,84;109192,5;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 02:35:00;4691,07;5728,4;7698,84;109192,5;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 02:40:00;4691,07;5728,4;7698,84;109192,51;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 02:45:00;4691,07;5728,4;7698,84;109192,51;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 02:50:00;4691,07;5728,4;7698,84;109192,51;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 02:55:00;4691,07;5728,4;7698,84;109192,51;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 03:00:00;4691,07;5728,4;7698,84;109192,52;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 03:05:00;4691,07;5728,4;7698,84;109192,52;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 03:10:00;4691,07;5728,4;7698,84;109192,52;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 03:15:00;4691,07;5728,4;7698,84;109192,52;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 03:20:00;4691,07;5728,4;7698,84;109192,52;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 03:25:00;4691,07;5728,4;7698,84;109192,53;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 03:30:00;4691,07;5728,4;7698,84;109192,53;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 03:35:00;4691,07;5728,4;7698,84;109192,53;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 03:40:00;4691,07;5728,4;7698,84;109192,53;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 03:45:00;4691,07;5728,4;7698,84;109192,54;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 03:50:00;4691,07;5728,4;7698,84;109192,54;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 03:55:00;4691,07;5728,4;7698,84;109192,54;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 04:00:00;4691,07;5728,4;7698,84;109192,54;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 04:05:00;4691,07;5728,4;7698,84;109192,55;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 04:10:00;4691,07;5728,4;7698,84;109192,55;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 04:15:00;4691,07;5728,4;7698,84;109192,55;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 04:20:00;4691,07;5728,4;7698,84;109192,55;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 04:25:00;4691,07;5728,4;7698,84;109192,55;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 04:30:00;4691,07;5728,4;7698,84;109192,56;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 04:35:00;4691,07;5728,4;7698,84;109192,56;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 04:40:00;4691,07;5728,4;7698,84;109192,56;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 04:45:00;4691,07;5728,4;7698,84;109192,56;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 04:50:00;4691,07;5728,4;7698,84;109192,57;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 04:55:00;4691,07;5728,4;7698,84;109192,57;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 05:00:00;4691,07;5728,4;7698,84;109192,57;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 05:05:00;4691,07;5728,4;7698,84;109192,57;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 05:10:00;4691,07;5728,4;7698,84;109192,58;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 05:15:00;4691,07;5728,4;7698,84;109192,58;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 05:20:00;4691,07;5728,4;7698,84;109192,58;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 05:25:00;4691,07;5728,4;7698,84;109192,58;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 05:30:00;4691,07;5728,4;7698,84;109192,59;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 05:35:00;4691,07;5728,4;7698,84;109192,59;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 05:40:00;4691,07;5728,4;7698,84;109192,59;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 05:45:00;4691,07;5728,4;7698,84;109192,6;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 05:50:00;4691,07;5728,4;7698,84;109192,6;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 05:55:00;4691,07;5728,4;7698,84;109192,61;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 06:00:00;4691,07;5728,4;7698,84;109192,61;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 06:05:00;4691,07;5728,4;7698,84;109192,61;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 06:10:00;4691,07;5728,4;7698,84;109192,61;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 06:15:00;4691,07;5728,4;7698,84;109192,61;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 06:20:00;4691,07;5728,4;7698,84;109192,62;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 06:25:00;4691,07;5728,4;7698,84;109192,62;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 06:30:00;4691,07;5728,4;7698,84;109192,62;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 06:35:00;4691,07;5728,4;7698,84;109192,62;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 06:40:00;4691,07;5728,4;7698,84;109192,62;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 06:45:00;4691,07;5728,4;7698,84;109192,62;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 06:50:00;4691,07;5728,4;7698,84;109192,63;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 06:55:00;4691,07;5728,4;7698,84;109192,63;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 07:00:00;4691,07;5728,4;7698,84;109192,63;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 07:05:00;4691,07;5728,4;7698,84;109192,63;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 07:10:00;4691,07;5728,4;7698,84;109192,63;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 07:15:00;4691,07;5728,4;7698,84;109192,64;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 07:20:00;4691,07;5728,4;7698,84;109192,64;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 07:25:00;4691,07;5728,4;7698,84;109192,64;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 07:30:00;4691,07;5728,4;7698,84;109192,64;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 07:35:00;4691,07;5728,4;7698,84;109192,64;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 07:40:00;4691,07;5728,4;7698,84;109192,65;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 07:45:00;4691,07;5728,4;7698,84;109192,65;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 07:50:00;4691,07;5728,4;7698,84;109192,65;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 07:55:00;4691,07;5728,4;7698,84;109192,65;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 08:00:00;4691,07;5728,4;7698,84;109192,65;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 08:05:00;4691,07;5728,4;7698,84;109192,66;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 08:10:00;4691,07;5728,4;7698,84;109192,66;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 08:15:00;4691,07;5728,4;7698,84;109192,66;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 08:20:00;4691,07;5728,4;7698,84;109192,66;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 08:25:00;4691,07;5728,4;7698,84;109192,66;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 08:30:00;4691,07;5728,4;7698,84;109192,66;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 08:35:00;4691,07;5728,4;7698,84;109192,67;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 08:40:00;4691,07;5728,4;7698,84;109192,67;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 08:45:00;4691,07;5728,4;7698,84;109192,67;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
2026-01-01 08:50:00;4691,07;5728,4;7698,84;109192,67;13026,17;11236,84;12169,18;;3806,82;9282,86;;1228,98;13119,84;52,03;31141,9;20170,47;9381,56;7992,38;11795,49;;16942,87;;;676,4;102,31;147,82;4191,55
